Name,GamesPlayed,MinutesPlayed,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Dennis Schroder,66,2052,0.9701492537313433,0.9701492537313433,0.9552238805970149,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9253731343283582,0.6119402985074627,0.29850746268656714,0.1044776119402985,0.08955223880597014,0.07462686567164178,0.07462686567164178,0.11940298507462686,0.2835820895522388,0.5373134328358209,0.7611940298507462,0.9104477611940298,0.9850746268656716,0.9552238805970149,0.8955223880597015,0.7910447761194029,0.746268656716418,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9552238805970149,0.9552238805970149,0.8955223880597015,0.9104477611940298,0.8656716417910447,0.7313432835820896,0.3582089552238806,0.1791044776119403,0.11940298507462686,0.07462686567164178,0.07462686567164178,0.11940298507462686,0.23880597014925373,0.4626865671641791,0.6716417910447762,0.7014925373134329,0.7014925373134329,0.6417910447761194,0.6119402985074627,0.5373134328358209,0.4925373134328358
Kent Bazemore,65,1776,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.8955223880597015,0.8507462686567164,0.6119402985074627,0.26865671641791045,0.08955223880597014,0.1044776119402985,0.1044776119402985,0.11940298507462686,0.16417910447761194,0.1791044776119403,0.31343283582089554,0.5074626865671642,0.6865671641791045,0.7761194029850746,0.8059701492537313,0.835820895522388,0.7611940298507462,0.6119402985074627,0.5223880597014925,0.5074626865671642,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.8805970149253731,0.8507462686567164,0.7761194029850746,0.6268656716417911,0.47761194029850745,0.2835820895522388,0.14925373134328357,0.14925373134328357,0.22388059701492538,0.26865671641791045,0.26865671641791045,0.34328358208955223,0.417910447761194,0.5373134328358209,0.5223880597014925,0.5223880597014925,0.5373134328358209,0.5522388059701493,0.44776119402985076,0.4626865671641791,0.44776119402985076
Thabo Sefolosha,55,1434,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.582089552238806,0.5522388059701493,0.4925373134328358,0.5074626865671642,0.5373134328358209,0.40298507462686567,0.373134328358209,0.31343283582089554,0.2537313432835821,0.208955223880597,0.22388059701492538,0.23880597014925373,0.29850746268656714,0.3880597014925373,0.417910447761194,0.5522388059701493,0.6119402985074627,0.6119402985074627,0.6119402985074627,0.582089552238806,0.5373134328358209,0.5373134328358209,0.5373134328358209,0.5522388059701493,0.5373134328358209,0.5223880597014925,0.4925373134328358,0.5074626865671642,0.5671641791044776,0.5074626865671642,0.417910447761194,0.373134328358209,0.2835820895522388,0.26865671641791045,0.26865671641791045,0.23880597014925373,0.31343283582089554,0.417910447761194,0.5223880597014925,0.4925373134328358,0.417910447761194,0.417910447761194,0.3880597014925373,0.373134328358209
Paul Millsap,64,2198,0.9552238805970149,0.9552238805970149,0.9552238805970149,0.9552238805970149,0.9253731343283582,0.7910447761194029,0.746268656716418,0.6567164179104478,0.6119402985074627,0.6268656716417911,0.6268656716417911,0.6268656716417911,0.3582089552238806,0.3582089552238806,0.3880597014925373,0.417910447761194,0.417910447761194,0.5522388059701493,0.6567164179104478,0.6865671641791045,0.7164179104477612,0.746268656716418,0.8059701492537313,0.7761194029850746,0.9552238805970149,0.9402985074626866,0.9402985074626866,0.9253731343283582,0.9104477611940298,0.7910447761194029,0.6865671641791045,0.6417910447761194,0.6567164179104478,0.6567164179104478,0.6716417910447762,0.5671641791044776,0.44776119402985076,0.417910447761194,0.43283582089552236,0.47761194029850745,0.5223880597014925,0.5970149253731343,0.5970149253731343,0.6119402985074627,0.6417910447761194,0.6567164179104478,0.5970149253731343,0.5671641791044776
Dwight Howard,61,1800,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.8955223880597015,0.7761194029850746,0.746268656716418,0.6417910447761194,0.373134328358209,0.208955223880597,0.1791044776119403,0.11940298507462686,0.3283582089552239,0.3582089552238806,0.44776119402985076,0.5970149253731343,0.6865671641791045,0.7164179104477612,0.746268656716418,0.746268656716418,0.7164179104477612,0.6417910447761194,0.5373134328358209,0.43283582089552236,0.8955223880597015,0.8955223880597015,0.8955223880597015,0.8805970149253731,0.835820895522388,0.7611940298507462,0.6567164179104478,0.5522388059701493,0.29850746268656714,0.208955223880597,0.16417910447761194,0.208955223880597,0.26865671641791045,0.31343283582089554,0.3880597014925373,0.44776119402985076,0.47761194029850745,0.4925373134328358,0.5074626865671642,0.5522388059701493,0.44776119402985076,0.3283582089552239,0.3283582089552239,0.23880597014925373
Tim Hardaway,65,1678,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.2835820895522388,0.29850746268656714,0.5074626865671642,0.7313432835820896,0.7611940298507462,0.7611940298507462,0.746268656716418,0.746268656716418,0.6716417910447762,0.6119402985074627,0.5522388059701493,0.47761194029850745,0.3880597014925373,0.3283582089552239,0.2537313432835821,0.34328358208955223,0.417910447761194,0.5074626865671642,0.6567164179104478,0.6865671641791045,0.2835820895522388,0.2835820895522388,0.2835820895522388,0.29850746268656714,0.3283582089552239,0.373134328358209,0.4925373134328358,0.6417910447761194,0.746268656716418,0.7611940298507462,0.7611940298507462,0.7611940298507462,0.7014925373134329,0.7014925373134329,0.7014925373134329,0.6417910447761194,0.6119402985074627,0.5223880597014925,0.40298507462686567,0.4626865671641791,0.5223880597014925,0.5373134328358209,0.47761194029850745,0.5074626865671642
Malcolm Delaney,63,1100,0.029850746268656716,0.029850746268656716,0.04477611940298507,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.1044776119402985,0.417910447761194,0.7313432835820896,0.8805970149253731,0.8805970149253731,0.9104477611940298,0.9104477611940298,0.8656716417910447,0.7313432835820896,0.5671641791044776,0.3283582089552239,0.1791044776119403,0.08955223880597014,0.07462686567164178,0.1044776119402985,0.16417910447761194,0.1791044776119403,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.04477611940298507,0.04477611940298507,0.08955223880597014,0.13432835820895522,0.1791044776119403,0.3283582089552239,0.6268656716417911,0.7910447761194029,0.8208955223880597,0.8059701492537313,0.7910447761194029,0.746268656716418,0.6567164179104478,0.373134328358209,0.1791044776119403,0.22388059701492538,0.1791044776119403,0.19402985074626866,0.19402985074626866,0.22388059701492538,0.23880597014925373
Mike Muscala,55,1030,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.05970149253731343,0.1044776119402985,0.2835820895522388,0.373134328358209,0.47761194029850745,0.5671641791044776,0.6268656716417911,0.6417910447761194,0.6268656716417911,0.6119402985074627,0.5373134328358209,0.3880597014925373,0.23880597014925373,0.2537313432835821,0.2835820895522388,0.26865671641791045,0.2835820895522388,0.31343283582089554,0.2835820895522388,0.29850746268656714,0.40298507462686567,0.07462686567164178,0.08955223880597014,0.08955223880597014,0.11940298507462686,0.11940298507462686,0.2537313432835821,0.373134328358209,0.47761194029850745,0.5671641791044776,0.582089552238806,0.5373134328358209,0.582089552238806,0.5074626865671642,0.40298507462686567,0.31343283582089554,0.26865671641791045,0.19402985074626866,0.22388059701492538,0.22388059701492538,0.22388059701492538,0.2537313432835821,0.1791044776119403,0.19402985074626866,0.2537313432835821
Kyle Korver,32,894,0.31343283582089554,0.31343283582089554,0.31343283582089554,0.29850746268656714,0.29850746268656714,0.3582089552238806,0.373134328358209,0.2537313432835821,0.19402985074626866,0.19402985074626866,0.1791044776119403,0.19402985074626866,0.2835820895522388,0.373134328358209,0.3880597014925373,0.3582089552238806,0.34328358208955223,0.34328358208955223,0.3880597014925373,0.2835820895522388,0.22388059701492538,0.208955223880597,0.208955223880597,0.22388059701492538,0.2835820895522388,0.2835820895522388,0.2835820895522388,0.2835820895522388,0.3283582089552239,0.373134328358209,0.3880597014925373,0.26865671641791045,0.208955223880597,0.22388059701492538,0.22388059701492538,0.22388059701492538,0.2537313432835821,0.26865671641791045,0.2537313432835821,0.29850746268656714,0.29850746268656714,0.29850746268656714,0.2835820895522388,0.208955223880597,0.19402985074626866,0.22388059701492538,0.22388059701492538,0.2537313432835821
Kris Humphries,46,552,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.05970149253731343,0.05970149253731343,0.1044776119402985,0.19402985074626866,0.26865671641791045,0.31343283582089554,0.34328358208955223,0.3582089552238806,0.3880597014925373,0.373134328358209,0.31343283582089554,0.19402985074626866,0.14925373134328357,0.11940298507462686,0.08955223880597014,0.04477611940298507,0.08955223880597014,0.13432835820895522,0.14925373134328357,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.1044776119402985,0.1044776119402985,0.08955223880597014,0.14925373134328357,0.208955223880597,0.2537313432835821,0.23880597014925373,0.31343283582089554,0.34328358208955223,0.3283582089552239,0.2537313432835821,0.22388059701492538,0.19402985074626866,0.19402985074626866,0.16417910447761194,0.16417910447761194,0.2537313432835821,0.2835820895522388,0.29850746268656714
Taurean Waller-Prince,44,534,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.05970149253731343,0.19402985074626866,0.208955223880597,0.2537313432835821,0.26865671641791045,0.3283582089552239,0.34328358208955223,0.3283582089552239,0.31343283582089554,0.2537313432835821,0.14925373134328357,0.13432835820895522,0.04477611940298507,0.029850746268656716,0.07462686567164178,0.08955223880597014,0.13432835820895522,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.08955223880597014,0.16417910447761194,0.208955223880597,0.2537313432835821,0.26865671641791045,0.3582089552238806,0.373134328358209,0.373134328358209,0.29850746268656714,0.22388059701492538,0.19402985074626866,0.22388059701492538,0.23880597014925373,0.2835820895522388,0.29850746268656714,0.3283582089552239,0.3582089552238806
Mike Dunleavy,19,308,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.029850746268656716,0.08955223880597014,0.14925373134328357,0.19402985074626866,0.208955223880597,0.2537313432835821,0.23880597014925373,0.22388059701492538,0.19402985074626866,0.1791044776119403,0.13432835820895522,0.05970149253731343,0.04477611940298507,0.014925373134328358,0.04477611940298507,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.05970149253731343,0.08955223880597014,0.16417910447761194,0.1791044776119403,0.19402985074626866,0.22388059701492538,0.23880597014925373,0.208955223880597,0.208955223880597,0.1791044776119403,0.11940298507462686,0.1044776119402985,0.08955223880597014,0.029850746268656716,0.04477611940298507,0.07462686567164178,0.1044776119402985
DeAndre' Bembry,30,289,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.05970149253731343,0.1044776119402985,0.11940298507462686,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.1044776119402985,0.08955223880597014,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.04477611940298507,0.05970149253731343,0.1044776119402985,0.1044776119402985,0.1044776119402985,0.16417910447761194,0.16417910447761194,0.14925373134328357,0.16417910447761194,0.1791044776119403,0.208955223880597,0.208955223880597,0.19402985074626866,0.22388059701492538,0.31343283582089554,0.3582089552238806,0.373134328358209
Ersan Ilyasova,11,246,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.04477611940298507,0.11940298507462686,0.14925373134328357,0.14925373134328357,0.16417910447761194,0.14925373134328357,0.14925373134328357,0.13432835820895522,0.1044776119402985,0.08955223880597014,0.04477611940298507,0.029850746268656716,0.029850746268656716,0.07462686567164178,0.11940298507462686,0.1044776119402985,0.08955223880597014,0.0,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.04477611940298507,0.05970149253731343,0.1044776119402985,0.11940298507462686,0.14925373134328357,0.14925373134328357,0.11940298507462686,0.13432835820895522,0.1044776119402985,0.11940298507462686,0.1044776119402985,0.07462686567164178,0.07462686567164178,0.05970149253731343,0.07462686567164178,0.11940298507462686,0.11940298507462686,0.11940298507462686
Mike Scott,18,195,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.014925373134328358,0.05970149253731343,0.07462686567164178,0.08955223880597014,0.05970149253731343,0.04477611940298507,0.07462686567164178,0.07462686567164178,0.08955223880597014,0.07462686567164178,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.04477611940298507,0.05970149253731343,0.08955223880597014,0.1044776119402985,0.11940298507462686,0.11940298507462686,0.1044776119402985,0.11940298507462686,0.11940298507462686,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.08955223880597014,0.11940298507462686,0.13432835820895522,0.13432835820895522,0.14925373134328357,0.14925373134328357
Jose Calderon,4,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.04477611940298507,0.05970149253731343,0.05970149253731343,0.05970149253731343,0.04477611940298507,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.05970149253731343,0.05970149253731343,0.05970149253731343,0.04477611940298507,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358
Ryan Kelly,11,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.08955223880597014,0.13432835820895522,0.14925373134328357,0.14925373134328357
