John Wall,1.0,36.15584415584416,0.9390243902439024,0.9390243902439024,0.9390243902439024,0.9390243902439024,0.926829268292683,0.926829268292683,0.9024390243902439,0.8536585365853658,0.7926829268292683,0.6463414634146342,0.35365853658536583,0.15853658536585366,0.08536585365853659,0.15853658536585366,0.1951219512195122,0.3902439024390244,0.5609756097560976,0.7926829268292683,0.8780487804878049,0.9146341463414634,0.926829268292683,0.926829268292683,0.8902439024390244,0.8292682926829268,0.9390243902439024,0.9390243902439024,0.9390243902439024,0.9390243902439024,0.9390243902439024,0.9390243902439024,0.9024390243902439,0.8658536585365854,0.7560975609756098,0.6463414634146342,0.4268292682926829,0.3048780487804878,0.24390243902439024,0.3170731707317073,0.4268292682926829,0.6097560975609756,0.6951219512195121,0.7926829268292683,0.8170731707317073,0.7926829268292683,0.7804878048780488,0.7073170731707317,0.5853658536585366,0.5
Bradley Beal,0.6363636363636364,31.054545454545455,0.4268292682926829,0.4268292682926829,0.4268292682926829,0.4268292682926829,0.43902439024390244,0.4878048780487805,0.5487804878048781,0.573170731707317,0.47560975609756095,0.3780487804878049,0.36585365853658536,0.36585365853658536,0.4024390243902439,0.4024390243902439,0.3780487804878049,0.3780487804878049,0.3780487804878049,0.34146341463414637,0.36585365853658536,0.4146341463414634,0.45121951219512196,0.524390243902439,0.5121951219512195,0.4878048780487805,0.4268292682926829,0.4268292682926829,0.4268292682926829,0.43902439024390244,0.4634146341463415,0.5,0.5487804878048781,0.5365853658536586,0.4146341463414634,0.34146341463414637,0.3048780487804878,0.2804878048780488,0.4878048780487805,0.4634146341463415,0.43902439024390244,0.43902439024390244,0.4634146341463415,0.4268292682926829,0.4268292682926829,0.3902439024390244,0.4268292682926829,0.45121951219512196,0.3902439024390244,0.32926829268292684
Otto Porter,0.9733333333333334,30.346666666666668,0.8902439024390244,0.8902439024390244,0.8902439024390244,0.8902439024390244,0.8658536585365854,0.8780487804878049,0.8292682926829268,0.7439024390243902,0.5853658536585366,0.5121951219512195,0.3780487804878049,0.3170731707317073,0.24390243902439024,0.24390243902439024,0.2682926829268293,0.34146341463414637,0.3902439024390244,0.4634146341463415,0.573170731707317,0.6219512195121951,0.7073170731707317,0.6707317073170732,0.5975609756097561,0.573170731707317,0.8902439024390244,0.8902439024390244,0.9024390243902439,0.8902439024390244,0.8780487804878049,0.8292682926829268,0.7804878048780488,0.7317073170731707,0.6341463414634146,0.5853658536585366,0.524390243902439,0.4878048780487805,0.21951219512195122,0.21951219512195122,0.23170731707317074,0.2682926829268293,0.2926829268292683,0.3902439024390244,0.3902439024390244,0.43902439024390244,0.4878048780487805,0.4878048780487805,0.4146341463414634,0.3780487804878049
Markieff Morris,0.7777777777777778,26.37037037037037,0.25609756097560976,0.25609756097560976,0.25609756097560976,0.25609756097560976,0.24390243902439024,0.24390243902439024,0.2073170731707317,0.2073170731707317,0.2073170731707317,0.18292682926829268,0.12195121951219512,0.0975609756097561,0.08536585365853659,0.0975609756097561,0.0975609756097561,0.07317073170731707,0.08536585365853659,0.12195121951219512,0.15853658536585366,0.17073170731707318,0.2073170731707317,0.2073170731707317,0.17073170731707318,0.17073170731707318,0.2682926829268293,0.25609756097560976,0.2682926829268293,0.2682926829268293,0.23170731707317074,0.23170731707317074,0.24390243902439024,0.23170731707317074,0.2073170731707317,0.12195121951219512,0.14634146341463414,0.14634146341463414,0.0975609756097561,0.0975609756097561,0.12195121951219512,0.0975609756097561,0.08536585365853659,0.17073170731707318,0.18292682926829268,0.1951219512195122,0.2073170731707317,0.2073170731707317,0.1951219512195122,0.1951219512195122
Marcin Gortat,0.9866666666666667,30.08,0.9024390243902439,0.9024390243902439,0.8902439024390244,0.8780487804878049,0.8780487804878049,0.8780487804878049,0.8536585365853658,0.8170731707317073,0.7073170731707317,0.5609756097560976,0.32926829268292684,0.14634146341463414,0.024390243902439025,0.04878048780487805,0.13414634146341464,0.23170731707317074,0.36585365853658536,0.47560975609756095,0.6707317073170732,0.7682926829268293,0.8414634146341463,0.8048780487804879,0.7317073170731707,0.6219512195121951,0.9146341463414634,0.9146341463414634,0.8902439024390244,0.8902439024390244,0.8902439024390244,0.8658536585365854,0.8170731707317073,0.7804878048780488,0.6585365853658537,0.524390243902439,0.3902439024390244,0.25609756097560976,0.0975609756097561,0.08536585365853659,0.14634146341463414,0.21951219512195122,0.3048780487804878,0.4146341463414634,0.4878048780487805,0.524390243902439,0.5487804878048781,0.5,0.4146341463414634,0.36585365853658536
Jared Dudley,0.5061728395061729,25.901234567901234,0.5,0.5,0.5,0.5,0.5121951219512195,0.5609756097560976,0.5975609756097561,0.5975609756097561,0.5487804878048781,0.5,0.5121951219512195,0.5365853658536586,0.5487804878048781,0.573170731707317,0.6219512195121951,0.6341463414634146,0.6707317073170732,0.6707317073170732,0.5853658536585366,0.5609756097560976,0.5,0.5121951219512195,0.5121951219512195,0.47560975609756095,0.4878048780487805,0.5,0.47560975609756095,0.47560975609756095,0.5,0.4878048780487805,0.5,0.5365853658536586,0.573170731707317,0.6219512195121951,0.5487804878048781,0.4878048780487805,0.5,0.524390243902439,0.524390243902439,0.573170731707317,0.6585365853658537,0.573170731707317,0.5853658536585366,0.4878048780487805,0.45121951219512196,0.4146341463414634,0.4024390243902439,0.3170731707317073
Garrett Temple,0.5375,24.3875,0.524390243902439,0.524390243902439,0.524390243902439,0.524390243902439,0.524390243902439,0.4634146341463415,0.45121951219512196,0.45121951219512196,0.4878048780487805,0.5609756097560976,0.5975609756097561,0.5853658536585366,0.5,0.4634146341463415,0.4634146341463415,0.45121951219512196,0.43902439024390244,0.5,0.4878048780487805,0.524390243902439,0.5,0.45121951219512196,0.4268292682926829,0.4268292682926829,0.524390243902439,0.524390243902439,0.524390243902439,0.524390243902439,0.5121951219512195,0.5,0.4634146341463415,0.4878048780487805,0.5121951219512195,0.5365853658536586,0.5365853658536586,0.5609756097560976,0.5121951219512195,0.5121951219512195,0.47560975609756095,0.47560975609756095,0.45121951219512196,0.47560975609756095,0.4878048780487805,0.5,0.4878048780487805,0.45121951219512196,0.43902439024390244,0.45121951219512196
Ramon Sessions,0.06097560975609756,20.329268292682926,0.06097560975609756,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.08536585365853659,0.08536585365853659,0.10975609756097561,0.1951219512195122,0.2926829268292683,0.4878048780487805,0.6829268292682927,0.8414634146341463,0.9390243902439024,0.926829268292683,0.9146341463414634,0.8170731707317073,0.7073170731707317,0.4634146341463415,0.36585365853658536,0.3048780487804878,0.21951219512195122,0.1951219512195122,0.23170731707317074,0.3048780487804878,0.06097560975609756,0.06097560975609756,0.06097560975609756,0.07317073170731707,0.07317073170731707,0.08536585365853659,0.17073170731707318,0.23170731707317074,0.34146341463414637,0.47560975609756095,0.6707317073170732,0.7926829268292683,0.8780487804878049,0.8658536585365854,0.8292682926829268,0.7560975609756098,0.6829268292682927,0.5853658536585366,0.5,0.5121951219512195,0.4878048780487805,0.5,0.5853658536585366,0.6463414634146342
Gary Neal,0.05,20.175,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.06097560975609756,0.08536585365853659,0.2073170731707317,0.2804878048780488,0.35365853658536583,0.3780487804878049,0.4634146341463415,0.45121951219512196,0.45121951219512196,0.4146341463414634,0.3902439024390244,0.3170731707317073,0.25609756097560976,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.14634146341463414,0.18292682926829268,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.08536585365853659,0.0975609756097561,0.12195121951219512,0.25609756097560976,0.3170731707317073,0.3780487804878049,0.3902439024390244,0.3902439024390244,0.3902439024390244,0.3780487804878049,0.34146341463414637,0.2804878048780488,0.2073170731707317,0.18292682926829268,0.14634146341463414,0.14634146341463414,0.18292682926829268,0.18292682926829268,0.23170731707317074
Nene Hilario,0.19298245614035087,19.19298245614035,0.13414634146341464,0.13414634146341464,0.14634146341463414,0.15853658536585366,0.14634146341463414,0.13414634146341464,0.12195121951219512,0.10975609756097561,0.21951219512195122,0.3170731707317073,0.45121951219512196,0.524390243902439,0.5975609756097561,0.5975609756097561,0.573170731707317,0.5365853658536586,0.47560975609756095,0.36585365853658536,0.24390243902439024,0.15853658536585366,0.08536585365853659,0.08536585365853659,0.13414634146341464,0.1951219512195122,0.13414634146341464,0.13414634146341464,0.15853658536585366,0.15853658536585366,0.17073170731707318,0.17073170731707318,0.15853658536585366,0.17073170731707318,0.21951219512195122,0.3048780487804878,0.4024390243902439,0.4634146341463415,0.5487804878048781,0.5487804878048781,0.5609756097560976,0.524390243902439,0.4878048780487805,0.35365853658536583,0.23170731707317074,0.18292682926829268,0.13414634146341464,0.13414634146341464,0.10975609756097561,0.0975609756097561
